latitude,longitude,Actual_Fire,Predicted_Fire,Fire_Probability,Risk_Level
19.92294691,83.5364647,1,1,0.8522630398400313,HIGH
19.7598107,83.61919886,0,0,0.4046964905765078,MODERATE
19.72899831,83.95085788,1,1,0.9398918741785864,HIGH
20.23519992,85.02578216,0,0,0.48088327520946,MODERATE
21.64735263,85.25089988,0,0,0.2832556190266228,LOW
22.33087932,86.19269323,0,0,0.07263059084355081,LOW
21.10342257,84.14794569,0,0,0.4999632294274714,MODERATE
19.54161351,84.39875675,1,1,0.9856379247840893,HIGH
19.21372689,83.99460612,1,0,0.45557508553912207,MODERATE
19.98627952,84.31134945,1,0,0.2897066165359466,LOW
21.58563868,84.42363853,0,1,0.5862786971972302,MODERATE
18.9490837,83.23184567,1,1,0.965072022067894,HIGH
19.5278661,84.44061879,0,1,0.6933723172615485,HIGH
21.62534251,86.18999993,0,1,0.9600879449580516,HIGH
21.97020493,86.44143527,0,1,0.7374233725795852,HIGH
21.89690622,85.4584086,1,0,0.5186017190703338,MODERATE
19.94864025,85.28431638,1,0,0.25321761189952335,LOW
19.6573138,83.29329209,1,1,0.6311848275878822,MODERATE
19.93606113,83.55110839,1,1,0.6104373899292634,MODERATE
19.21642019,82.85706715,1,1,0.7686483634940866,HIGH
20.25424474,83.72789391,1,1,0.5724985813399432,MODERATE
20.0581424,86.22853549,0,0,0.0648415004046663,LOW
19.85467361,83.26822748,1,1,0.5558328364372108,MODERATE
21.47496379,85.98437295,1,1,0.7586750548805323,HIGH
19.6163525,83.37036765,1,1,0.6049920065057799,MODERATE
20.16495124,84.08901867,1,0,0.4801562091331957,MODERATE
20.98583162,86.4221229,0,0,0.27761660499732865,LOW
21.89178272,86.53108995,1,0,0.43634792738285266,MODERATE
19.58895132,83.22699417,0,0,0.3306723748874142,MODERATE
20.16773818,84.71793028,0,1,0.9001661431244392,HIGH
21.14223013,83.9707098,0,1,0.535652377588852,MODERATE
20.3208102,83.20426613,1,0,0.31380094636378386,MODERATE
20.71579737,83.73166631,0,0,0.333913266943923,MODERATE
18.4698329,82.27235415,1,1,1.0,HIGH
19.12542331,82.82589803,1,1,0.9251288795540056,HIGH
20.32691917,83.75879548,1,1,0.7030820681690759,HIGH
18.96812852,84.27936877,0,0,0.44902136611763793,MODERATE
20.525804,84.86570043,0,0,0.39202222379305907,MODERATE
21.081952,83.89444134,0,1,0.530082005279933,MODERATE
21.04880304,84.15010389,0,1,0.7583527503120143,HIGH
21.23313782,84.96469693,0,0,0.05679739930507071,LOW
20.14492096,83.80110789,1,1,0.6424360055204311,MODERATE
19.69189859,83.00142609,1,1,0.6582275515337799,HIGH
20.3226964,86.60313119,0,0,0.04414079236454157,LOW
19.53487581,84.38393469,1,1,0.79399112998633,HIGH
18.35511806,81.65368509,1,0,0.2884390299742,LOW
20.01547326,82.01103299,1,0,0.21770237847547905,LOW
18.60269181,82.68863352,0,0,0.45922576613779453,MODERATE
19.17465179,84.01859163,1,1,0.8351037684475002,HIGH
19.08239298,83.38671471,0,1,0.6488676047136708,MODERATE
20.68974731,85.70436816,0,0,0.45377147084959063,MODERATE
21.0649762,83.36560533,1,0,0.402859549110567,MODERATE
19.88656511,85.30237128,0,0,0.1444343045876625,LOW
18.75154106,83.11084351,1,1,0.993723975699479,HIGH
20.12012836,82.93504345,0,0,0.4193496609234585,MODERATE
21.64438733,86.24057506,0,0,0.25142624123759044,LOW
18.07879649,81.92506598,1,1,0.7808468498546581,HIGH
20.80643752,85.11228872,0,0,0.05110038240025557,LOW
18.95806433,83.2179199,1,1,0.600108310768698,MODERATE
19.91719913,83.60653502,1,1,0.5663279376859663,MODERATE
20.53568536,84.99542014,1,0,0.5193929158724336,MODERATE
21.41837334,85.55722228,1,0,0.4381698848723579,MODERATE
18.00729034,82.24971529,1,1,0.9575761116892234,HIGH
20.17447588,84.54257613,1,0,0.5000612076035579,MODERATE
21.55608375,85.38582781,0,1,0.8967676461928319,HIGH
20.0603006,84.71756909,0,0,0.29295354707663507,LOW
21.38800686,86.52390188,0,0,0.22527068285177917,LOW
21.30249022,85.54024648,0,0,0.45159180272379584,MODERATE
19.19917238,84.27002696,0,0,0.3868870767783891,MODERATE
21.99742774,86.87729902,0,0,0.29644296989258956,LOW
21.86690093,83.59485663,1,0,0.45655010263516116,MODERATE
20.32862701,85.35250049,0,0,0.03319966671120138,LOW
22.14510871,84.86058138,0,0,0.27185664887017247,LOW
21.07099153,84.34171593,0,0,0.49551092080007697,MODERATE
20.111772,83.02469367,0,0,0.051458350994953446,LOW
19.14356739,84.51490741,0,0,0.27114536593619054,LOW
20.53038795,85.00808399,1,1,0.8193243868064342,HIGH
20.30859227,83.25430171,1,0,0.20004679742284667,LOW
19.59479275,83.97843742,1,1,0.8068457042651114,HIGH
19.14698306,83.36524414,0,0,0.5159448778179658,MODERATE
20.33940465,82.38482605,1,1,0.9179789201938336,HIGH
22.3099483,85.11219954,0,0,0.3178031885396765,MODERATE
20.01547326,84.42049486,0,1,0.985081453876837,HIGH
19.5108903,85.04311914,0,0,0.04103035022139854,LOW
20.59138399,84.70634108,1,1,0.8513127943037624,HIGH
21.88387673,83.88590662,1,0,0.41684989674997674,MODERATE
20.57916606,85.792043,1,0,0.43127940890063354,MODERATE
19.53730156,84.38662799,1,1,0.7539265670645114,HIGH
20.15075792,84.23723919,0,0,0.5120615932696175,MODERATE
21.0601247,84.11875195,0,0,0.35776734636262153,MODERATE
20.45349075,82.37512305,1,0,0.3827430859783022,MODERATE
18.91952878,82.81520511,0,0,0.19385910664028255,LOW
20.75748105,82.73309968,0,0,0.20048666794088882,LOW
19.76628085,82.24684363,1,0,0.4833960359605265,MODERATE
19.68336387,83.74011185,1,0,0.2749777133312474,LOW
22.09138992,86.42823187,0,0,0.38561455166862113,MODERATE
20.83258123,82.35553868,0,0,0.3884963767776397,MODERATE
21.20852358,84.36435032,0,1,0.6739421791782454,HIGH
20.25469511,83.70148266,1,0,0.5073205127635789,MODERATE
19.51151903,82.21827417,1,0,0.34468592134808074,MODERATE
21.37839749,85.72970031,0,0,0.2697114672831189,LOW
20.38378163,84.56386834,0,0,0.3721225024887091,MODERATE
18.10341073,81.98031424,1,1,0.9561894069133292,HIGH
19.40767103,82.95147969,1,1,0.7850107639724011,HIGH
19.6190458,83.01463394,1,1,0.9032373238012441,HIGH
18.65668261,83.06197622,1,1,0.6139598247612519,MODERATE
19.67941311,84.15162891,1,1,0.9199260127555378,HIGH
19.71310162,84.01849799,1,1,0.8981922345812152,HIGH
20.00828519,84.9697268,0,0,0.24525137614269565,LOW
21.22119189,84.49101555,0,0,0.3959727313230566,MODERATE
21.86842595,86.16151966,0,0,0.281091192676285,LOW
19.59407483,84.3726175,1,1,0.9472650675343524,HIGH
19.17150366,83.36524414,1,1,0.6714224807368874,HIGH
21.29799544,84.6789399,0,0,0.5197880226617038,MODERATE
20.6412412,84.31979498,0,1,0.6358702121403546,MODERATE
21.15265104,84.22016975,0,0,0.32839239713134605,MODERATE
21.77671116,86.74012815,0,1,0.5242292995677077,MODERATE
22.3045617,84.70202913,0,0,0.3025529803881547,MODERATE
19.41126506,82.42093585,1,0,0.17266365068045159,LOW
21.534524,85.35573334,1,1,0.9867167688995436,HIGH
19.53667282,83.13806186,1,1,0.9424031540666236,HIGH
20.85198278,83.70597743,1,0,0.4267242963358333,MODERATE
21.60926299,83.6599818,1,1,0.5956292468665317,MODERATE
18.79681878,83.16878507,1,1,1.0,HIGH
18.03729118,81.47411263,1,0,0.2342539005481554,LOW
20.32404305,84.32671105,0,1,0.886192416995025,HIGH
21.6742098,87.45446722,0,0,0.06529240458523325,LOW
20.10925707,83.83272738,0,1,0.5421055851714518,MODERATE
20.09542494,85.26715776,1,0,0.34892908143836054,MODERATE
22.02877522,87.00737545,0,0,0.1812095229460553,LOW
21.91864434,84.74119341,0,1,0.9159135463562418,HIGH
21.33339179,86.04527981,0,0,0.08382572482261985,LOW
22.26278884,86.43209345,0,1,0.8053713042253272,HIGH
19.24822249,84.00421548,1,1,0.678390430709394,HIGH
18.4255451,82.71468359,0,1,0.8120110024389362,HIGH
20.04251325,84.02173529,1,1,0.649883106702377,MODERATE
22.18481254,84.6026759,0,0,0.4078620743835204,MODERATE
21.54485574,85.50350349,1,1,0.6967215217085233,HIGH
19.98277467,84.02119574,0,0,0.2121589440620952,LOW
19.60036216,82.3055031,0,1,0.687098606443181,HIGH
20.24193762,83.72043829,1,1,0.6534042702015335,HIGH
19.92663013,83.91151077,1,1,0.6699657301850614,HIGH
20.58410674,85.02371314,0,0,0.4255990100877705,MODERATE
19.31038682,83.39704645,0,0,0.12198967876034175,LOW
19.94944735,83.58712901,1,1,0.607631672304799,MODERATE
22.43688107,84.74389117,1,1,0.5273527354330657,MODERATE
18.80391321,83.18647878,1,1,0.9367774781899885,HIGH
19.22324707,83.97502175,1,1,0.5211909207809537,MODERATE
20.27670077,84.39687055,0,1,0.8142596372289362,HIGH
18.49031355,82.29696838,1,1,0.7809330943465476,HIGH
19.82089592,84.89813147,1,1,0.925860184619802,HIGH
20.91252845,83.36227884,0,0,0.18871941137709286,LOW
21.73026516,84.68217721,0,1,0.5634862341704743,MODERATE
18.40398535,82.38814808,1,1,0.6857330682397926,HIGH
18.28136453,82.2615765,1,0,0.4602312763657135,MODERATE
21.19208733,85.23347371,0,0,0.13442643776034977,LOW
18.96974271,83.2066027,1,1,0.9703204537706851,HIGH
19.26376246,84.86444296,0,0,0.030301054216601665,LOW
19.89096624,82.28187878,0,0,0.2725119591076084,LOW
18.32583069,82.18890207,1,1,0.9889702575144816,HIGH
19.97549742,84.22906566,0,1,0.7766393838916285,HIGH
19.38647246,83.21433032,1,1,0.7709083887764097,HIGH
20.48663971,85.05326806,0,0,0.19504485432548027,LOW
18.80085872,83.07401133,1,1,0.7892352193645522,HIGH
18.40030213,82.38590069,1,1,0.9097757704151759,HIGH
21.40839833,86.04069585,0,1,0.6531283003046899,HIGH
18.15173846,81.88122856,0,0,0.286558759284666,LOW
20.19872893,83.67794752,1,1,0.5451226809859974,MODERATE
21.17636454,85.42939323,0,0,0.44230161871878876,MODERATE
18.45878324,82.82481893,0,1,0.6790970306403492,HIGH
19.93597194,83.51301875,1,1,0.9112221442842838,HIGH
22.06012716,84.62584984,0,1,0.6521133766732532,HIGH
21.50011758,84.52003092,0,0,0.3025385402971448,MODERATE
19.77230064,83.22564752,1,1,1.0,HIGH
19.61518422,83.23256359,1,1,0.9937057348149017,HIGH
21.67753629,85.56216297,0,0,0.35559679622905915,MODERATE
19.53182132,83.36883818,1,1,0.7112677547523434,HIGH
17.89446171,81.61092677,1,1,0.6899246457161403,HIGH
18.26240889,82.26768547,1,1,0.8610664717496161,HIGH
21.02706492,85.6016929,0,0,0.1259280528320002,LOW
19.63835816,83.15117608,1,1,1.0,HIGH
19.73672593,83.85904945,1,1,0.7134118902368147,HIGH
21.55329682,85.3653427,1,1,0.6726129810012382,HIGH
21.15076484,84.71262841,0,0,0.41905302679923423,MODERATE
19.92582303,84.02757226,1,1,0.611358583763367,MODERATE
19.77679096,84.13429192,1,1,0.7448806942695284,HIGH
19.49921191,83.4393544,1,1,0.9908412842278972,HIGH
21.8422867,83.8738715,1,0,0.2894396410841646,LOW
22.19793122,83.88554989,0,0,0.46508146359818725,MODERATE
21.79808809,85.16771535,1,1,1.0,HIGH
19.93426411,84.35114692,1,1,0.8875802856405484,HIGH
19.13844834,83.89875329,0,1,0.7143481012335942,HIGH
20.57548284,85.57339544,1,1,0.8572613278136598,HIGH
19.60521367,84.0769791,1,1,0.8827246337163162,HIGH
21.1903795,86.35627535,0,0,0.06260885245551147,LOW
19.9850176,83.62988733,1,1,0.8801384301607591,HIGH
21.68525945,83.623872,0,0,0.4942975159770593,MODERATE
19.27337628,83.32688695,1,1,0.9060294890917318,HIGH
19.61284765,83.04490678,1,0,0.17017298944287154,LOW
20.7561344,84.14938598,1,0,0.18900835850887454,LOW
20.86105705,83.66097172,0,0,0.49051744691933696,MODERATE
20.95241511,84.82770443,1,0,0.46401292345698575,MODERATE
19.36167986,82.94627146,1,1,1.0,HIGH
19.9443283,83.64246645,1,1,1.0,HIGH
20.94136546,83.62719403,1,1,0.5485914183905105,MODERATE
20.20313007,84.96424656,1,0,0.4913393309119966,MODERATE
19.44701814,85.04859938,0,0,0.31658655105681116,MODERATE
19.61509503,84.3482708,1,1,0.9493807973445363,HIGH
21.34488735,84.59377999,0,1,0.5359206721735827,MODERATE
18.94360346,84.02110656,1,0,0.4613251729966283,MODERATE
18.12245109,81.97635902,1,0,0.4636044152257216,MODERATE
21.77392422,86.0790575,0,0,0.22238312047257341,LOW
22.18238679,83.80578103,0,0,0.5197375750216702,MODERATE
19.09218517,82.80514538,1,1,0.5630390021962679,MODERATE
21.722542,85.16106683,1,1,0.9407568785882098,HIGH
20.10350929,84.35348349,0,1,0.8596613974239717,HIGH
21.1134823,85.7977016,1,1,0.5225419453905555,MODERATE
19.63880853,83.43549282,1,0,0.4342486321026494,MODERATE
18.98537632,83.72061666,0,0,0.275113059765095,LOW
19.75909278,83.97771505,1,1,0.9485711220292755,HIGH
19.70555236,83.79948924,1,1,0.6820384147998286,HIGH
19.79781116,82.87440413,0,0,0.16780648487358096,LOW
21.59668833,85.16169556,1,1,0.9516036863877899,HIGH
20.18812965,86.05417126,0,0,0.05455060669375277,LOW
22.12337059,83.57958421,0,1,0.5289286142298153,MODERATE
19.81577688,82.17614458,0,0,0.35605557827629786,MODERATE
20.62408258,84.93648866,1,0,0.4012699024494053,MODERATE
19.80526677,83.9469963,1,1,0.6621511614548998,HIGH
21.93687761,84.53179849,0,0,0.19887476738431217,LOW
22.16630727,86.47539132,0,0,0.445504970681643,MODERATE
19.34074884,83.30918878,1,1,0.8712268408268795,HIGH
20.67348942,83.79895415,1,1,0.5907162093915295,MODERATE
20.13755453,83.56090058,1,1,0.7344285386182551,HIGH
19.7447211,82.46154043,0,1,0.8824595216497266,HIGH
18.79187809,83.24064794,1,1,1.0,HIGH
19.71076505,85.12621449,1,1,0.649350335469144,MODERATE
20.28272056,85.90532201,0,0,0.024439504817402962,LOW
21.44496295,85.9042429,0,0,0.4716907555953296,MODERATE
18.67186139,81.97474482,1,1,0.9214374052546801,HIGH
18.55840402,82.34206327,1,1,0.8050404303190106,HIGH
20.51601181,85.33974301,0,1,0.6440793116913812,MODERATE
20.31829527,82.41545562,1,0,0.4986360400229768,MODERATE
20.76385756,82.84763615,1,0,0.5126169220310801,MODERATE
21.51700865,86.28539794,0,1,0.7856782077749132,HIGH
20.01017139,83.00636677,0,1,0.8551780640446447,HIGH
20.10288056,84.13465311,1,1,0.5747042490281421,MODERATE
21.58770324,85.87585627,0,0,0.03511832967122669,LOW
20.18390688,82.43477244,1,1,0.9420222610391157,HIGH
19.95627423,83.77721157,1,1,0.7913758786746725,HIGH
20.02912702,84.34395885,1,1,0.7095249992291953,HIGH
20.04295916,84.02541851,1,1,0.8027027963809845,HIGH
19.6772549,83.01831716,1,1,0.9749744411254275,HIGH
20.86608692,83.02559441,0,0,0.3404314931229824,MODERATE
18.66189084,81.97115079,1,1,0.8687850306425775,HIGH
19.63090255,84.07419662,1,1,0.7376302217298889,HIGH
20.35305842,84.6247752,0,1,1.0,HIGH
19.96103655,84.52712535,1,0,0.519686726153338,MODERATE
20.31236466,85.37333787,0,0,0.10004003539169316,LOW
20.52526444,82.36496967,0,1,0.7725158140101731,HIGH
19.79188055,84.68226639,0,1,0.5275814093678388,MODERATE
21.65840229,86.32294803,0,0,0.26140154475034244,LOW
18.86050812,83.92750111,0,0,0.517621782373834,MODERATE
19.96273993,83.64533811,1,1,0.5378002593877518,MODERATE
20.6142904,85.13160109,1,1,0.7860862918899557,HIGH
20.00154748,83.12997751,0,0,0.029744000347064287,LOW
19.82260376,81.96126942,1,0,0.46460123759739513,MODERATE
21.9526004,83.64857542,1,1,0.5988623144741742,MODERATE
18.54071031,83.03673325,0,0,0.43460119070940967,MODERATE
20.13944073,83.58964394,1,1,0.5603895160461163,MODERATE
19.50504888,83.42588346,1,1,0.5960855961153326,MODERATE
21.23547439,84.92921141,0,0,0.20476927621774493,LOW
21.15274023,85.23670656,0,0,0.29876770089246474,LOW
19.62721933,83.45220107,0,0,0.35927604347880854,MODERATE
20.21211515,82.7006731,0,1,0.645947930953116,MODERATE
18.83149275,82.61865685,0,1,0.687966796990358,HIGH
18.21695727,82.33766214,1,1,0.883029544583974,HIGH
21.70304681,83.86758417,1,1,0.6109276016710269,MODERATE
19.80849962,84.03476033,1,1,0.9200341941373054,HIGH
19.98250266,84.7445199,0,0,0.23480381011510942,LOW
20.1905554,84.86830455,0,1,0.5779411645555728,MODERATE
19.86706992,83.69447741,1,1,0.7574587370443017,HIGH
19.81577688,83.57913384,1,1,0.9389380634375393,HIGH
21.79188994,84.07392461,1,1,0.5888940261043407,MODERATE
21.70906659,84.98940035,0,0,0.17592745425971107,LOW
19.59596103,83.01858471,1,1,0.7287599500955115,HIGH
19.34838282,84.06548353,1,1,0.7947445886021224,HIGH
18.51088338,82.35490994,1,1,1.0,HIGH
20.03730056,85.26706858,0,0,0.21619518589187867,LOW
21.1903795,85.18523069,0,0,0.23112666614598731,LOW
18.33086055,82.31089416,0,0,0.43446562476037415,MODERATE
22.02401736,83.76877049,0,0,0.37251315854982214,MODERATE
19.33023874,83.26032149,0,1,0.710709912229867,HIGH
18.07457372,81.93826938,1,1,0.739322523337938,HIGH
19.93246709,83.61659475,1,1,0.8095033859907921,HIGH
20.05391963,83.48454293,1,1,0.9098061028016502,HIGH
18.54133904,83.07356096,0,1,0.9309523937913509,HIGH
19.09838332,84.45328263,0,1,0.9770814352547972,HIGH
21.52850421,85.41834358,1,1,0.6211971115302506,MODERATE
21.03344144,85.11363537,0,0,0.32932592471102445,MODERATE
19.38009595,83.84521732,1,0,0.36682586885532287,MODERATE
21.18687465,83.77380036,0,0,0.1743024349647441,LOW
18.50360613,82.44303516,1,1,0.9662683842767859,HIGH
22.31138859,86.2664423,0,1,0.8519459808235863,HIGH
21.8748961,86.45140582,1,0,0.4228706633596734,MODERATE
20.03200315,84.89256206,0,0,0.1713795788127069,LOW
19.21561309,84.11704412,1,1,0.7396390050810508,HIGH
19.6201249,83.38779381,1,1,0.9014150310325133,HIGH
18.97046063,83.18980527,1,1,0.6550673115869805,HIGH
19.65003655,82.99927234,1,0,0.49388001995962894,MODERATE
20.43795079,83.74397343,0,0,0.398121587753993,MODERATE
20.72370336,85.02622807,0,0,0.4166272014055651,MODERATE
21.97523925,83.85868826,0,1,0.5818828871067001,MODERATE
21.83375198,84.72942584,1,0,0.46160542506262514,MODERATE
19.36742764,82.96019278,1,0,0.507407584226709,MODERATE
20.64510279,84.89615609,0,1,0.5781845234045626,MODERATE
21.07916952,85.41771485,0,0,0.4651215262170545,MODERATE
19.73466137,83.90387679,1,1,0.8071008005947127,HIGH
19.49507833,84.49209019,0,0,0.42083313394571364,MODERATE
21.85980204,86.72000423,0,0,0.1792831046268547,LOW
21.43696779,85.50575088,1,1,0.6401395815170177,MODERATE
21.43058681,86.5440258,1,0,0.3075630018712282,MODERATE
21.07844714,84.73095532,0,1,0.671216026015832,HIGH
21.84704902,87.09792642,0,0,0.06878908934209407,LOW
18.32942472,82.19429312,1,1,0.9681557486380514,HIGH
19.91863496,83.32661941,1,1,0.8303663354753563,HIGH
20.63315239,84.9176222,0,1,0.8355898694011006,HIGH
18.0832868,81.93871975,1,1,0.9472897947579539,HIGH
20.53981895,84.88977512,0,1,0.5715552157906308,MODERATE
20.61500831,86.57384827,0,0,0.3770839470229426,MODERATE
18.47018962,81.97555192,1,0,0.3065812289013435,MODERATE
20.25828915,84.64013235,0,1,0.8217472183601894,HIGH
19.19477125,83.21127584,1,1,0.980178941383951,HIGH
21.07458556,85.85780137,0,1,0.9903451707334413,HIGH
19.67240786,85.02461387,0,0,0.2192234478041176,LOW
20.12812353,85.26859359,1,1,0.8489304598389167,HIGH
20.9622073,84.65136482,0,0,0.49049343628332054,MODERATE
20.70951004,84.91924086,1,1,0.8307241945817925,HIGH
21.85297516,83.70139347,1,0,0.509398454449599,MODERATE
18.39644055,82.32301845,1,1,0.9887408137052369,HIGH
21.61654025,84.74137623,0,0,0.48582444737450914,MODERATE
19.70977513,83.78224143,1,1,0.5721655177889778,MODERATE
19.25630684,84.8831266,0,0,0.24256976062859617,LOW
19.82898027,83.70418041,1,1,0.9850372186911609,HIGH
20.63656807,83.06305086,0,0,0.16599407493541637,LOW
19.56550537,84.25924931,1,1,0.9630380167455674,HIGH
20.50047184,83.63932279,0,0,0.18610755116867458,LOW
20.25541303,84.15055426,0,1,0.5813236516979912,MODERATE
19.8580001,85.96622887,0,0,0.04066008674150408,LOW
20.5039767,85.28269773,1,1,0.799439992471685,HIGH
19.79870744,82.38626188,1,1,0.6319127170625978,MODERATE
22.02877522,84.69888546,0,0,0.41414447419411504,MODERATE
19.93543239,84.24613509,1,1,0.9419941877880078,HIGH
21.72882933,83.80496947,0,0,0.44882285750009554,MODERATE
22.35369654,84.18145583,0,1,0.5460725845320853,MODERATE
19.54439599,83.18351794,1,1,1.0,HIGH
20.95061809,85.57680665,0,0,0.04260645436902471,LOW
20.26026453,82.43647582,1,1,0.7683443452586858,HIGH
19.10934379,83.52038518,0,0,0.3682947673388968,MODERATE
20.52805138,84.62333491,0,0,0.40688641361353795,MODERATE
19.29789688,83.57087113,1,1,0.9489808032355913,HIGH
19.0211294,82.82068534,1,1,1.0,HIGH
21.31371823,84.94277599,0,0,0.4598819561523283,MODERATE
20.71463355,84.91825094,1,1,0.6624408742270103,HIGH
19.73726548,84.60797331,0,0,0.2829462201212491,LOW
19.58239644,84.27155643,1,1,0.7266149110487155,HIGH
19.36114031,82.49603603,1,0,0.10615279721646478,LOW
21.57611404,86.15837599,1,0,0.3150629828257126,MODERATE
21.8385143,86.84289259,1,1,0.5329618132035551,MODERATE
21.21714748,84.25745229,0,0,0.49677848290206983,MODERATE
20.41612349,84.39974667,0,1,0.7336808368921746,HIGH
20.0611077,84.98975708,0,0,0.24624964770109567,LOW
21.89088644,83.61291153,1,1,0.6081076157768466,MODERATE
19.99939374,83.9801408,0,0,0.4552034735027435,MODERATE
20.54772494,84.42588592,0,1,0.5674166171420163,MODERATE
21.72352746,86.43146472,0,0,0.32093467583594715,MODERATE
19.10862142,82.83694768,1,1,0.6296874871567855,MODERATE
19.57260426,85.2426327,0,0,0.06376658394292956,LOW
20.58302764,84.68900409,0,0,0.31297475400557584,MODERATE
21.84507363,83.84925726,0,1,0.8328689652553029,HIGH
22.00308634,86.91323045,1,0,0.4467042938645408,MODERATE
20.62650833,83.92264961,1,0,0.4155160220741021,MODERATE
20.03128523,84.32177037,1,1,0.8708260463004405,HIGH
20.50370915,82.39003428,1,1,0.7658850810454243,HIGH
20.18507517,85.2237707,0,0,0.04272058698463242,LOW
19.0804176,83.08065985,0,1,0.9831933309753276,HIGH
19.11913152,84.21684772,1,1,0.8893116976177884,HIGH
21.49409779,86.93748796,0,0,0.10305234525546693,LOW
19.37479408,83.02954518,1,0,0.49596845936706613,MODERATE
19.68264595,82.56107202,1,0,0.28127179705188915,LOW
20.68723237,86.92607712,0,0,0.15354765240112236,LOW
20.67591517,83.50349411,0,0,0.1469466816959019,LOW
20.31847363,84.18891145,0,0,0.48942878483608976,MODERATE
19.57404009,84.09881085,0,0,0.4041530186872897,MODERATE
21.17402797,84.99460858,1,1,0.5289511958671201,MODERATE
19.18704809,82.85149773,1,1,0.916872646903396,HIGH
20.69585627,84.01715134,0,0,0.4334085725401402,MODERATE
20.02652291,83.58524281,1,1,0.8694351125508379,HIGH
21.44154728,85.9620061,1,0,0.4291478201251705,MODERATE
19.85916393,83.94960042,1,1,0.9551401309421288,HIGH
21.5735991,84.54275896,0,1,0.6294542870803718,MODERATE
21.95295712,86.55767957,0,0,0.2369241950243243,LOW
20.24607121,82.53798725,0,1,0.8931804757899077,HIGH
20.32664717,82.39129175,1,0,0.4243388616887198,MODERATE
21.68562064,85.14121491,1,1,1.0,HIGH
21.8654651,84.50745179,0,0,0.4918626163438933,MODERATE
21.08769978,85.73976004,0,1,0.7852436402272871,HIGH
21.02571827,83.73777528,0,0,0.16375684520146302,LOW
22.03730994,84.64381556,0,1,0.5228276433219534,MODERATE
21.71939833,85.17597806,1,1,0.9414330168494828,HIGH
20.53945776,84.50969918,0,0,0.22086287380895483,LOW
21.16019584,84.41869785,1,0,0.49145833005850226,MODERATE
21.87992597,84.76014905,0,0,0.3234387956029889,MODERATE
19.70240869,83.87782227,1,1,0.5729514438514836,MODERATE
20.05598865,83.73364615,0,0,0.37563194193626537,MODERATE
20.25029398,83.69088337,1,1,0.6324172277416793,MODERATE
21.7502999,84.46604012,0,0,0.4489663715053279,MODERATE
19.82448996,83.38177403,0,1,0.7160470722039399,HIGH
19.20833583,82.88006719,1,1,0.9489290043835374,HIGH
21.6723236,87.23258235,0,0,0.14556706742400857,LOW
21.55132143,85.64417921,0,1,0.818665052753359,HIGH
19.26645576,84.12000942,1,1,0.5674277027596558,MODERATE
19.91692712,83.57212859,1,1,0.834069062137277,HIGH
21.38351654,86.13987072,0,0,0.11924992169136678,LOW
20.16791655,86.02417043,0,0,0.17394545507139633,LOW
18.80696769,83.26265806,1,1,0.7407295838231533,HIGH
20.49292704,85.38672409,1,0,0.5042861708753492,MODERATE
19.20644964,83.30847087,1,1,0.9111799269601586,HIGH
19.89186252,83.50619187,1,1,0.9775166441857837,HIGH
20.89294854,84.59728484,0,1,0.7196289822123935,HIGH
20.28577505,84.81638277,0,0,0.4439009609143123,MODERATE
18.25145288,82.23624434,0,1,0.7308754481069384,HIGH
19.38305679,83.35662024,0,1,0.9076318479139235,HIGH
19.42788413,82.9469002,1,1,0.7470131020951356,HIGH
21.8948372,84.33929017,1,0,0.36807905686990705,MODERATE
20.04421662,84.8480959,1,0,0.2905819607067667,LOW
18.34801917,82.2075857,1,1,0.9799636864669181,HIGH
19.25145534,84.36740481,1,1,0.9629521162096984,HIGH
19.75972152,83.25744537,1,1,0.9757916019779258,HIGH
20.79098674,83.02819853,0,0,0.4650104739214721,MODERATE
19.20815747,83.50690978,1,1,1.0,HIGH
21.36150642,84.77658976,0,1,0.6565334959509034,HIGH
21.28128719,84.38133058,1,1,0.551547681524989,MODERATE
18.76843214,83.17121082,1,1,0.5999920074634764,MODERATE
20.60252283,84.08811793,0,1,0.7873870254787885,HIGH
22.09192947,85.0838129,0,0,0.36911883305304555,MODERATE
20.4157623,83.99675987,1,1,0.8866890154495686,HIGH
19.83877246,84.95957343,1,1,0.7800229580959388,HIGH
21.34587727,85.49272584,0,1,0.6291846705589561,MODERATE
20.57853732,83.96280381,1,1,0.8877006737992441,HIGH
18.37245505,82.26570563,1,1,0.9935661148979427,HIGH
19.48914772,82.87539405,1,0,0.26186835082333393,LOW
21.55015315,85.47071572,0,0,0.16232069745622163,LOW
19.60754577,82.93881585,1,1,0.9936674148703919,HIGH
19.95878916,83.46082497,1,1,0.571128038493123,MODERATE
19.26933188,84.15037144,1,0,0.23852839646513868,LOW
21.08141245,82.65000879,0,0,0.2195074999994314,LOW
20.72882687,84.96478612,1,1,0.5857301469542344,MODERATE
19.3158626,83.8709062,0,0,0.46042137140427924,MODERATE
19.99930456,85.2661723,1,0,0.27429607305482656,LOW
20.38494991,84.92948341,1,0,0.44640920868057943,MODERATE
19.57556956,84.08111268,1,1,0.7141347849467137,HIGH
21.85693038,86.7689607,1,0,0.43287693348037065,MODERATE
19.90416964,83.57059912,1,0,0.2853916583605146,LOW
21.3683333,85.37863974,0,0,0.38772329087413865,MODERATE
19.64815035,84.17795098,1,1,0.5763827800830688,MODERATE
19.23357881,83.14551748,1,1,0.7974823065395128,HIGH
