latitude,longitude,label,temp_c,rh,wind_ms,rain_mm,NDVI,Elevation,Slope,Month,DayOfYear
19.68645849,83.06172205,1,29.645,30.458,0.646,0,0.415,566,10.41,3,87
19.68879951,83.06239537,1,29.645,30.458,0.646,0,0.404,573,10.698,3,87
19.4182391,84.01788263,1,27.744,60.911,1.491,0.01,0.548,800,31.574,3,88
19.42526218,83.98338256,1,27.744,60.911,1.491,0.01,0.521,608,14.922,3,88
19.62981898,83.93211182,1,28.429,53.587,1.084,0.652,0.53,470,13.084,3,89
19.23542041,84.29174724,1,26.829,69.099,1.207,2.2,0.5,796,14.666,3,89
17.8704985,81.74109685,1,30.716,45.702,1.195,0.135,0.433,318,5.548,3,89
19.98961047,83.57216427,1,29.299,39.501,1.116,0.005,0.51,742,4.056,3,89
19.75291247,83.18924788,1,30.748,35.971,0.803,0.001,0.428,343,8.714,3,89
21.8103194,85.22265593,1,27.882,43.211,1.873,0.003,0.474,1007,11.747,3,89
18.58519876,82.31946009,1,29.894,40.896,1.531,0.001,0.524,539,10.497,3,89
19.8164502,83.77356848,1,28.517,48.176,1.543,0.125,0.529,547,20.319,3,90
19.61636142,83.4161537,1,26.072,60.834,1.423,3.73,0.526,628,10.102,4,91
20.23177979,83.72885708,1,26.583,53.128,1.002,2.507,0.506,810,10.505,4,91
20.2309504,83.72499995,1,26.583,53.128,1.002,2.507,0.526,772,13.631,4,91
19.62148938,83.32414461,1,26.018,60.125,1.362,4.879,0.57,497,4.997,4,91
18.40825271,82.41381913,1,25.35,54.111,0.668,0.795,0.513,833,19.533,4,93
19.88693075,83.79782153,1,26.828,55.894,1.479,0.052,0.389,543,14.497,4,94
22.50746864,81.45983013,1,27.921,29.7,0.878,1.638,0.54,964,6.802,4,94
19.29665725,83.23148895,1,25.958,55.679,1.22,0.871,0.541,664,6.725,4,95
19.37306841,83.96381157,1,26.159,66.305,1.336,0.623,0.579,458,14.463,4,95
20.2720321,83.66708961,1,29.554,44.265,1.463,0.028,0.471,677,17.496,4,96
19.68121904,83.82570429,1,26.007,67.613,1.418,1.193,0.555,506,6.862,4,99
19.48966052,82.8722058,1,26.608,58.249,1.105,1.458,0.464,675,23.941,4,99
18.69664061,82.02690739,1,28.19,57.294,0.621,0.412,0.573,735,2.097,4,103
20.1895521,83.74379952,1,28.225,52.402,0.618,0.756,0.523,618,1.854,4,103
19.68945946,83.80594602,1,28.336,58.743,0.666,0.287,0.65,586,22.383,4,105
19.80624778,83.27546906,1,28.559,54.714,0.72,0.261,0.495,730,13.391,4,105
19.84456929,83.28856544,1,28.559,54.714,0.72,0.261,0.393,689,14.261,4,105
19.50289959,84.40518231,1,27.805,63.771,0.644,0.516,0.577,333,22.476,4,106
19.84262066,83.2644417,1,30.298,47.584,0.982,0.15,0.507,568,7.393,4,107
19.71519293,83.79665325,1,29.198,57.562,1.099,0.08,0.592,383,17.498,4,108
19.97898889,83.66164951,1,29.946,47.952,0.99,0.563,0.492,603,20.318,4,108
18.80036822,83.13973402,1,26.746,63.572,0.672,0.894,0.61,838,29.214,4,109
18.77545076,83.19280178,1,29.024,65.75,0.426,1.28,0.668,360,10.667,4,109
19.62845004,83.39337215,1,29.095,58.285,0.992,0.289,0.636,775,15.424,4,109
19.89110893,83.57272165,1,28.814,53.613,0.973,0.333,0.5,675,4.046,4,109
19.70112893,83.8079214,1,29.394,59.444,1.066,0.244,0.607,499,24.201,4,109
19.78356879,83.83392242,1,29.187,56.195,1.149,0.07,0.406,838,5.633,4,109
20.20268862,83.66575634,1,30.301,47.03,1.242,0.111,0.485,545,6.745,4,109
20.19769888,83.65873771,1,30.301,47.03,1.242,0.111,0.483,529,14.585,4,109
19.99550094,83.65460859,1,29.979,49.982,1.063,0.183,0.469,621,27.749,4,109
19.98641776,83.64788872,1,29.614,50.39,1.014,0.302,0.459,631,23.541,4,109
18.05049011,82.24584033,1,27.985,71.574,0.761,1.82,0.542,716,4.312,4,111
17.90682234,81.89642517,1,28.232,61.81,1.159,0.269,0.592,882,8.571,4,112
18.08206947,81.92410281,1,31.463,51.156,0.894,0.043,0.478,960,15.241,4,112
19.6243878,82.95477497,1,30.178,37.664,1.133,0.011,0.399,920,19.322,4,113
19.98314032,83.65144262,1,31.239,38.523,0.537,0.001,0.481,670,12.136,4,113
19.98329193,83.65209811,1,31.239,38.523,0.537,0.001,0.481,695,15.811,4,113
20.22912217,83.71116782,1,31.379,37.523,0.596,0.012,0.502,796,4.627,4,113
19.48871073,83.92070098,1,29.747,48.783,1.019,0.003,0.512,317,5.48,4,115
19.66113079,83.86411945,1,28.71,46.88,1.016,0.002,0.594,877,7.393,4,115
19.91877765,83.68221934,1,29.65,37.369,0.835,0.002,0.412,818,39.594,4,115
19.91034995,83.90220463,1,28.877,42.425,1.088,0.002,0.451,793,15.581,4,115
19.13110866,83.19602126,1,27.343,48.143,1.217,1.568,0.65,813,18.864,4,116
19.27636834,83.17463541,1,27.902,45.863,1.344,1.383,0.654,779,19.731,4,116
18.93936732,84.23000207,1,28.766,70.335,1.837,0.613,0.639,495,23.424,4,116
19.67375897,83.84024096,1,29.838,47.614,1.658,0.162,0.607,777,23.247,4,116
19.93195875,83.56617569,1,29.416,38.71,1.477,0.007,0.514,593,21.012,4,116
19.91287826,83.57093801,1,29.416,38.71,1.477,0.007,0.509,681,25.234,4,116
19.91432747,83.89644793,1,28.158,54.177,1.828,1.009,0.471,677,5.006,4,117
19.85343844,83.56677321,1,28.97,48.365,2.106,0.157,0.507,701,12.739,4,117
19.88529872,83.55954055,1,28.97,48.365,2.106,0.157,0.535,641,4.055,4,117
19.87156023,83.56221601,1,28.97,48.365,2.106,0.157,0.463,641,13.988,4,117
17.91639157,81.88555834,1,27.956,61.936,1.587,0.812,0.598,889,22.622,4,119
17.91584756,81.88117059,1,27.956,61.936,1.587,0.812,0.61,882,14.426,4,119
19.1210311,82.80161377,1,29.058,48.116,2.379,0.638,0.717,743,17.139,4,119
20.24299889,83.72942338,1,31.323,44.362,2.363,0.061,0.456,832,13.609,4,119
18.3227985,82.16945593,1,30.432,56.511,1.469,0.537,0.524,398,20.109,4,120
19.84194734,83.6579217,1,29.096,67.071,2.431,0.979,0.564,873,28.191,4,120
19.64452956,83.97988217,1,28.358,66.982,1.727,0.689,0.64,1033,17.976,5,122
18.31796037,81.3355639,1,30.055,58.686,2.049,0.021,0.533,559,17.085,5,124
19.76137138,83.96533212,1,26.334,63.549,1.555,0.067,0.481,519,12.683,5,124
19.88038925,83.6614979,1,28.525,55.935,1.544,0.071,0.547,796,13.702,5,124
19.24898946,84.37651029,1,29.503,69.888,1.925,1.623,0.611,720,18.866,5,125
19.90454866,83.58838648,1,29.231,54.947,1.673,0.024,0.534,683,12.647,5,125
18.0431103,81.89292924,1,29.418,61.642,1.235,0.129,0.558,646,20.578,5,125
17.82327216,81.8279423,1,27.92,60.071,1.607,0.002,0.625,815,10.655,5,126
17.82304029,81.82816525,1,27.92,60.071,1.607,0.002,0.625,817,12.621,5,126
19.24806197,84.38117005,1,29.951,67.784,2.012,0.051,0.654,681,17.152,5,126
22.6930698,85.33306327,1,30.864,55.32,2.261,0.047,0.408,696,14.03,5,126
19.79732957,84.00567807,1,27.49,68.349,1.743,3.42,0.586,846,26.911,5,126
19.73933005,84.18660164,1,29.682,65.446,1.84,2.052,0.666,603,13.275,5,126
19.84157723,83.66494032,1,29.54,64.98,1.649,1.296,0.48,1025,21.611,5,126
19.80111089,83.63860487,1,29.758,65.098,1.667,2.1,0.569,452,8.097,5,126
19.74984907,84.02459804,1,27.49,68.349,1.743,3.42,0.699,726,26.655,5,126
19.78075064,83.9856032,1,27.49,68.349,1.743,3.42,0.674,860,12.406,5,126
19.95780816,83.54882979,1,31.624,49.812,1.79,0.991,0.514,498,11.884,5,127
21.77257757,85.21224393,1,29.819,54.139,2.164,0.032,0.607,672,4.206,5,127
19.78322098,83.78745412,1,29.673,60.171,1.537,1.238,0.603,701,18.483,5,127
21.78715883,85.13083858,1,31.246,56.202,1.897,0.012,0.567,655,12.8,5,128
20.11330148,83.74974797,1,31.855,45.968,1.772,0.911,0.505,511,21.973,5,128
19.8198302,83.59230603,1,29.852,61.381,1.026,2.051,0.497,584,8.289,5,129
19.81889825,83.59456679,1,29.852,61.381,1.026,2.051,0.503,599,10.029,5,129
19.35220873,84.3806528,1,30.246,65.283,1.21,0.661,0.551,246,15.805,5,130
19.92362915,83.64354556,1,29.955,49.727,0.757,0.04,0.573,843,12.408,5,130
19.92502039,83.64462466,1,29.955,49.727,0.757,0.04,0.514,925,29.025,5,130
19.88265001,83.53618824,1,29.726,55.993,1.221,1.909,0.64,618,10.125,5,131
19.96795262,83.64884297,1,29.852,54.062,1.29,1.282,0.597,735,24.983,5,131
19.96014027,83.6492755,1,29.852,54.062,1.29,1.282,0.562,733,25.795,5,131
19.93704213,83.66673288,1,28.826,58.051,1.248,2.191,0.547,865,30.064,5,133
19.82187247,83.59101734,1,27.613,69.293,1.689,1.723,0.558,545,5.398,5,134
19.82848977,83.58944774,1,27.613,69.293,1.689,1.723,0.592,629,6.789,5,134
19.91999944,83.91689291,1,26.204,72.844,1.461,3.208,0.576,771,23.658,5,134
17.86821098,81.68897441,1,29.406,60.784,1.093,0.091,0.468,417,3.064,5,135
18.66222973,83.03589494,1,24.704,68.27,0.836,1.287,0.515,1082,19.124,5,136
19.92888197,83.6499845,1,28.801,61.637,1.162,2.717,0.471,889,30.233,5,138
21.52292142,85.37148289,1,28.723,76.713,0.907,12.763,0.566,625,5.057,5,141
19.37428128,84.03682489,1,28.424,72.378,1.294,0.88,0.633,576,14.521,5,142
21.53248173,85.38361164,1,29.398,73.927,1.247,2.951,0.566,718,14.011,5,142
21.7374889,85.17368162,1,29.019,70.564,1.493,3.445,0.693,743,6.782,5,142
19.97127911,83.65278481,1,28.595,69.494,2.38,2.233,0.534,773,18.203,5,144
21.62253774,85.16000556,1,29.787,70.855,2.272,0.065,0.73,393,24.775,5,146
19.95787951,83.63279912,1,28.86,66.667,1.259,0.915,0.625,712,7.898,6,154
19.61410065,82.52411053,1,30.294,35.882,2.551,0.003,0.391,707,17.94,4,91
19.15286908,81.54556972,1,31.249,37.844,1.247,0.001,0.419,707,19.848,4,93
18.8096922,83.15112257,1,27.264,58.664,1.089,0.032,0.507,661,17.308,4,94
19.53929032,83.40815853,1,28.777,61.812,1.951,0.704,0.718,1089,17.058,4,94
17.87404794,81.88598642,1,27.485,53.524,0.951,0.694,0.564,757,10.639,4,95
17.86241861,81.88873322,1,27.485,53.524,0.951,0.694,0.522,857,20.731,4,95
19.21898863,84.04833383,1,28.271,61.921,1.469,0.216,0.56,460,23.877,4,95
19.17922236,84.00512068,1,28.157,60.795,1.053,0.294,0.51,649,12.593,4,96
19.34577871,83.69965442,1,28.805,59.265,1.135,0.143,0.499,328,8.825,4,96
19.48739976,84.01386052,1,28.007,58.378,0.857,0.029,0.448,670,20.073,4,97
19.56183999,84.41839017,1,27.638,65.08,0.551,0.158,0.574,766,17.533,4,97
19.1803416,84.12116879,1,27.388,58.333,1.176,0.047,0.505,500,31.885,4,97
18.96528807,83.14028249,1,26.069,60.412,1.029,0.247,0.596,891,26.22,4,97
19.25499141,84.05110739,1,27.974,49.577,1.657,0.012,0.634,937,29.709,4,98
18.09712785,82.29199203,1,27.226,60.253,0.53,0.274,0.496,753,23.897,4,99
19.69741004,83.90830914,1,27.184,61.638,1.41,0.847,0.531,809,42.448,4,99
18.88971077,82.64777924,1,27.675,53.095,1.103,0.403,0.567,961,15.711,4,99
20.07139038,83.8621842,1,29.286,49.707,1.519,0.012,0.591,845,23.433,4,99
19.73934788,84.18965166,1,28.304,61.549,1.691,1.113,0.57,581,29.144,4,100
18.76256842,83.10221961,1,27.406,55.574,0.599,0.008,0.429,970,23.681,4,101
19.55150825,83.79251074,1,28.654,61.772,1.433,0.163,0.505,369,8.976,4,101
18.24690906,82.22025847,1,27.941,65.774,0.328,2.39,0.543,498,25.507,4,102
19.58856784,83.92839739,1,28.463,59.981,1.4,0.71,0.526,470,6.753,4,103
19.78619074,83.7831823,1,28.785,54.226,1.77,0.451,0.603,624,18.619,4,103
17.89995978,81.90570902,1,28.818,46.953,0.917,0.012,0.661,918,21.885,4,104
18.79919994,83.19893751,1,30.031,54.45,0.569,0.8,0.596,514,17.612,4,104
17.84567914,81.85691754,1,28.766,46.875,1.15,0.01,0.518,887,20.568,4,104
18.76300987,83.10204124,1,28.046,51.157,0.501,0.613,0.429,951,27.349,4,104
19.28521074,84.19626005,1,28.356,57.393,1.7,0.762,0.548,679,31.121,4,104
19.23348962,84.35858025,1,29.959,61.897,1.816,2.652,0.577,976,19.553,4,105
19.62104793,83.04028269,1,28.784,46.196,2.201,1.057,0.433,717,10.024,4,106
18.68638914,84.00231145,1,30.174,67.698,1.557,0.462,0.539,138,12.784,4,106
19.25050109,84.37702309,1,29.978,59.984,1.758,2.494,0.484,687,12.036,4,106
19.24271104,84.16507756,1,27.406,63.291,1.409,1.479,0.584,929,24.806,4,106
19.76377038,83.90236516,1,27.844,53.778,1.259,0.519,0.484,770,24.232,4,107
19.76390861,83.90473294,1,27.844,53.778,1.259,0.519,0.513,789,37.365,4,107
19.72284921,83.84526191,1,30.041,49.687,0.345,0.037,0.422,581,20.324,4,108
19.61357002,83.86353085,1,29.499,54.589,0.412,0.102,0.487,453,23.437,4,108
19.68772933,83.79901211,1,29.932,52.618,1.165,0.104,0.538,579,25.866,4,109
21.69944831,85.20163127,1,29.895,43.502,1.506,1.275,0.666,688,12.234,4,109
19.10138876,82.74269121,1,29.112,47.288,1.794,0.607,0.555,776,20.441,4,110
18.97298894,82.69541136,1,28.68,48.209,1.623,0.418,0.526,743,25.924,4,110
19.71606246,84.03781035,1,27.923,62.852,1.412,1.521,0.698,975,26.47,4,110
19.73649852,84.03085415,1,27.923,62.852,1.412,1.521,0.623,770,15.824,4,110
19.73999891,84.03038595,1,27.923,62.852,1.412,1.521,0.584,764,20.506,4,110
18.03218996,82.27358932,1,27.897,67.967,0.667,2.074,0.604,925,21.191,4,110
18.95109921,84.19436047,1,28.209,71.464,1.616,0.567,0.573,485,5.383,4,110
18.0493798,81.93736864,1,29.921,56.419,0.732,0.008,0.544,495,4.728,4,110
19.61954076,83.41786153,1,29.61,58.493,1.354,1.087,0.55,696,21.139,4,110
19.41670071,83.19249857,1,27.507,69.466,1.401,7.987,0.448,525,19.427,4,111
19.76378822,83.90511196,1,27.393,61.639,0.913,0.363,0.507,792,34.069,4,112
19.61942928,82.94129957,1,30.281,50.881,1.021,0.222,0.481,769,33.38,4,112
19.62999735,82.94425149,1,30.281,50.881,1.021,0.222,0.409,689,18.775,4,112
18.90138024,82.61795677,1,28.06,52.235,1.081,0.218,0.712,901,14.437,4,114
19.98561066,83.69698342,1,31.804,34.568,0.654,0.001,0.511,424,13.442,4,115
19.5915376,82.94316793,1,32.291,33.123,1.022,0.014,0.564,804,11.99,4,115
19.62337112,83.94889142,1,30.584,48.168,0.849,0.106,0.681,668,8.98,4,115
19.88485727,83.49178897,1,31.21,37.524,0.546,0.003,0.501,484,6.178,4,116
19.82917202,83.88694559,1,29.504,45.763,0.79,0.003,0.516,823,10.03,4,116
18.70744947,84.18601303,1,30.344,70.868,2.078,0.183,0.627,441,17.122,4,117
19.65989116,83.9299447,1,29.744,50.895,0.955,0.309,0.642,401,10.7,4,117
19.64360207,83.95591896,1,29.936,53.377,1.055,0.635,0.672,826,12.621,4,117
19.1249997,82.81352849,1,29.098,46.904,1.318,0.157,0.62,731,22.529,4,118
19.73745723,83.93443501,1,30.425,44.768,0.68,0.071,0.596,661,8.986,4,119
18.76254167,83.8145387,1,30.576,65.79,1.891,0.054,0.506,514,19.81,4,120
19.32454893,84.38587886,1,31.239,60.66,1.551,1.569,0.566,158,2.701,4,120
19.83028233,83.56670187,1,31.271,49.423,1.762,0.208,0.537,526,8.991,4,120
19.85497237,83.66784766,1,30.984,46.187,1.789,0.127,0.669,933,20.604,4,120
21.59888221,85.26229734,1,29.44,65.514,2.245,1.374,0.617,661,11.66,5,121
21.56771309,85.32250412,1,29.44,65.514,2.245,1.374,0.58,696,8.798,5,121
19.5477091,84.42414687,1,29.938,60.309,1.423,0.141,0.678,708,15.721,5,123
19.34869942,84.12433029,1,27.736,69.468,0.973,1.819,0.651,641,10.114,5,125
19.92556886,83.57562899,1,29.483,62.265,2.535,0.014,0.686,588,18.99,5,134
19.4020481,83.68360166,1,29.525,67.872,2.134,0.067,0.605,593,35.679,5,137
21.43636135,85.51653298,1,30.385,66.087,1.97,0.587,0.679,825,13.008,5,137
19.8018511,83.58357956,1,31.147,55.589,0.732,0.092,0.598,488,24.426,5,141
20.15177906,83.69933337,1,31.924,42.512,1.461,0.036,0.49,380,11.345,5,142
20.94412118,85.00832478,1,32.988,48.317,0.898,0.54,0.484,149,2.103,5,148
19.53086261,83.19767112,1,31.021,39.903,2.03,0.135,0.587,661,16.439,5,149
17.81460813,81.79197519,1,29.634,47.152,0.404,1.306,0.642,949,22.995,5,151
21.73228959,85.17342299,1,29.4,70.439,1.912,6.91,0.713,681,23.599,6,156
19.3322275,84.37522161,1,28.012,80.52,1.395,7.954,0.639,169,1.854,6,170
17.87683042,81.95245378,1,21.914,68.383,0.24,0.004,0.689,633,25.801,1,23
19.80540055,83.69844155,1,23.232,40.855,0.663,0.003,0.439,403,11.641,2,53
19.78632897,84.00417981,1,23.564,30.16,1.484,0.012,0.529,686,20.813,2,56
19.21118074,84.10090663,1,26.212,35.872,0.65,0.001,0.515,622,20.471,2,57
21.12741253,85.72147327,1,27.037,28.969,0.863,0.001,0.587,652,7.838,2,58
19.56394023,83.37581667,1,26.087,36.209,0.086,0.002,0.529,680,8.977,2,59
19.15772058,83.63108683,1,25.614,43.308,0.22,0.002,0.538,243,10.714,2,59
18.77249884,83.19877698,1,27.354,39.82,0.244,0.002,0.526,361,9.166,2,59
18.4183392,83.03592615,1,23.731,47.192,0.193,0.002,0.511,369,1.347,2,59
21.5146587,85.34229361,1,28.238,31.318,0.17,0,0.545,330,11.884,3,60
22.67734701,85.43211328,1,26.688,30.169,1.091,0,0.636,526,2.01,3,60
22.67031055,85.41172627,1,26.688,30.169,1.091,0,0.58,598,14.054,3,60
18.98833271,83.37967825,1,26.771,45.211,0.229,0.001,0.555,323,11.583,3,60
19.09452174,83.33511399,1,26.653,30.541,1.367,0.012,0.589,980,9.97,3,61
19.51146107,84.39282168,1,25.727,41.81,0.737,0.012,0.435,609,16.376,3,61
19.40720728,84.18347135,1,26.017,35.859,0.951,0.012,0.501,719,20.545,3,61
19.55353714,84.34815933,1,24.594,36.352,0.137,0.012,0.519,765,16.303,3,62
19.56594236,83.92804512,1,25.666,28.552,0.464,0.012,0.531,536,3.705,3,62
17.80957826,81.85991851,1,25.279,39.068,0.68,0,0.477,1027,21.386,3,63
19.00645003,83.18083802,1,24.469,41.035,0.543,0,0.526,952,34.125,3,63
19.78035824,84.17262235,1,25.367,36.267,0.372,0,0.523,700,24.37,3,63
21.61522927,85.26789797,1,26.548,25.944,0.703,0,0.511,690,8.953,3,63
19.60005894,84.19217551,1,25.417,32.712,2.012,0.001,0.541,695,7.935,3,64
21.92773199,83.79387523,1,27.748,26.442,2.262,0.001,0.409,266,2.725,3,64
19.76611141,83.96080168,1,24.362,27.191,1.764,0.001,0.502,696,18.953,3,64
19.58961127,84.27305023,1,25.495,32.039,1.916,0.001,0.514,705,20.489,3,64
19.6303184,83.83200946,1,27.316,31.256,0.776,0.001,0.532,489,13.624,3,64
19.5830118,84.35202091,1,26.019,32.268,1.724,0.001,0.427,676,14.551,3,64
19.6004023,84.19444074,1,25.417,32.712,2.012,0.001,0.564,665,16.717,3,64
19.54297799,84.41697663,1,26.224,31.834,1.862,0.001,0.578,790,6.94,3,64
19.5450381,84.41618291,1,26.224,31.834,1.862,0.001,0.578,795,8.836,3,64
19.91203995,84.25105348,1,24.707,28.076,1.975,0.001,0.553,637,20.051,3,64
19.73687754,84.00430467,1,24.714,30.719,1.755,0.001,0.557,649,32.305,3,64
19.71406924,84.23409106,1,25.621,30.969,1.954,0.001,0.526,637,21.25,3,64
19.52071816,84.42968953,1,26.045,31.902,1.714,0.012,0.554,505,10.851,3,65
19.12101772,84.36337378,1,25.89,40.49,1.427,0.012,0.556,371,25.917,3,65
19.38891159,84.34385629,1,25.891,31.363,1.676,0.012,0.54,603,15.156,3,65
19.19265764,83.26612724,1,27.34,28.075,1.719,0.012,0.54,530,15.572,3,65
17.95070881,82.16600904,1,26.057,34.643,0.497,0.012,0.518,1070,19.367,3,65
19.58582103,83.35926895,1,26.837,26.445,1.266,0.012,0.596,754,24.398,3,65
22.65718295,85.3899614,1,25.368,23.234,1.621,0.012,0.608,567,16.925,3,65
21.84605018,85.31147676,1,25.383,22.033,1.63,0.012,0.455,715,12.357,3,65
21.77655955,85.13860187,1,26.563,23.979,1.168,0.012,0.533,846,2.724,3,65
19.74357065,83.9156399,1,25.919,26.63,1.148,0.012,0.585,805,16.509,3,65
19.81352949,84.11666064,1,24.448,26.345,2.143,0.012,0.563,825,24.448,3,65
19.81744012,83.79358539,1,26.451,25.724,1.056,0.012,0.521,602,9.931,3,65
19.70665821,83.33667914,1,25.995,26.2,1.066,0.012,0.508,651,29.081,3,65
19.71052871,83.33361128,1,25.995,26.2,1.066,0.012,0.556,733,24.132,3,65
19.74087736,84.0808496,1,25.08,27.769,1.947,0.012,0.584,803,14.164,3,65
19.57560077,82.56295822,1,25.751,26.905,0.931,0.012,0.438,656,2.099,3,65
19.68102284,84.01014609,1,25.051,27.671,1.544,0.012,0.539,1033,10.709,3,65
19.668359,84.00415752,1,25.051,27.671,1.544,0.012,0.587,994,25.817,3,65
19.74412804,84.18763615,1,26.013,28.589,1.93,0.012,0.567,484,12.205,3,65
19.74081939,84.18698066,1,26.013,28.589,1.93,0.012,0.548,609,9.759,3,65
19.72869063,83.86087768,1,25.919,26.63,1.148,0.012,0.586,663,20.344,3,65
19.19008028,84.21482775,1,25.688,33.934,1.139,0.012,0.609,996,26.221,3,65
18.92721181,84.43260132,1,26.665,49.608,1.608,0.012,0.502,217,2.948,3,65
19.5801223,84.15548603,1,26.112,28.975,1.752,0.012,0.575,523,24.407,3,65
19.46637064,84.35114247,1,25.701,29.472,1.766,0.012,0.506,634,11.399,3,65
19.5069217,84.52330836,1,26.633,37.814,1.256,0.012,0.546,256,11.992,3,65
19.31785136,83.32962038,1,27.263,28.957,1.8,0.012,0.597,931,19.624,3,65
19.8803179,84.47432513,1,26.991,30.213,1.749,0.012,0.531,266,9.767,3,65
19.63281104,83.33125241,1,26.621,26.391,1.345,0.012,0.529,540,14.546,3,65
19.3896518,84.36464016,1,26.786,33.581,1.644,0.012,0.488,560,6.85,3,65
19.23563891,83.20767289,1,25.619,27.041,2.006,0.012,0.53,650,18.033,3,65
19.12457162,84.35252925,1,25.89,40.49,1.427,0.012,0.63,471,12.86,3,65
19.6419522,84.24963549,1,26.084,32.544,0.08,0.001,0.5,563,17.196,3,66
19.5407306,84.08571447,1,26.599,31.623,0.104,0.001,0.455,492,20.441,3,66
18.81951114,83.25565281,1,28.189,37.374,0.441,0.001,0.41,315,22.211,3,66
19.62496748,84.15809014,1,26.084,32.544,0.08,0.001,0.494,704,20.721,3,66
19.20218228,84.34281732,1,24.647,46.947,0.196,0.001,0.434,573,9.769,3,66
19.80697907,84.08157197,1,24.58,26.68,0.139,0.001,0.48,875,7.473,3,66
21.4691402,85.41893218,1,27.081,23.511,0.537,0.001,0.495,460,9.171,3,66
19.56217888,84.41467128,1,25.109,40.619,0.107,0.001,0.55,899,8.639,3,66
19.15182119,84.34705347,1,24.647,46.947,0.196,0.001,0.511,889,30.141,3,66
19.55442004,84.23795264,1,26.084,32.544,0.08,0.001,0.476,345,16.565,3,66
19.73735021,83.78476083,1,27.092,24.156,0.235,0.001,0.366,486,18.55,3,66
19.74117166,83.78542969,1,27.092,24.156,0.235,0.001,0.412,484,4.193,3,66
20.51499959,84.35075452,1,24.897,24.281,0.299,0.001,0.507,539,11.161,3,66
19.83062122,83.87660939,1,26.035,22.498,0.245,0.001,0.504,812,17.664,3,66
19.65957011,84.00050997,1,25.568,27.263,0.11,0.001,0.492,1081,16.062,3,66
19.87196155,83.59902143,1,25.446,23.391,0.256,0.001,0.522,738,7.379,3,66
19.81777901,84.11464512,1,24.075,45.215,0.961,0,0.555,810,20.122,3,67
18.68306711,83.14547735,1,25.201,48.313,1.037,0,0.533,348,13.937,3,67
19.63302062,83.38992526,1,26.579,40.149,1.404,0,0.66,826,23.4,3,67
18.89062934,83.09455887,1,24.765,44.827,0.832,0.012,0.447,474,8.345,3,68
17.84913941,81.88361417,1,25.939,41.785,0.647,0.001,0.425,872,26.318,3,69
18.8226994,83.24344825,1,27.769,43.198,0.441,0.002,0.507,372,8.764,3,69
19.27643077,83.24453627,1,26.19,41.756,0.884,0.002,0.421,748,14.792,3,70
19.19314814,83.25480558,1,27.324,44.122,0.816,0.005,0.389,500,21.538,3,70
21.54085146,85.33162744,1,27.402,50.045,1.092,0.011,0.509,472,21.96,3,70
19.54984055,82.61094707,1,27.413,35.357,1.103,0.002,0.375,509,15.263,3,70
19.72828931,83.77268112,1,26.987,44.915,1.459,0.016,0.439,486,21.222,3,71
20.5454285,84.42167653,1,26.832,48.857,1.504,0.066,0.413,230,10.918,3,71
19.66610715,83.97223035,1,25.376,46.962,1.046,0.014,0.504,989,17.673,3,71
19.87383883,84.0169596,1,24.165,47.526,0.401,0.002,0.519,1146,17.121,3,73
19.61612954,84.00309625,1,25.372,52.917,0.613,0.002,0.478,642,27.994,3,73
19.75565928,83.98072048,1,24.212,48.332,0.482,0.002,0.42,502,15.172,3,73
19.72869063,83.83149666,1,27.363,42.719,0.304,0.012,0.488,500,6.276,3,75
19.79164868,83.76474838,1,27.009,39.012,0.31,0.012,0.485,422,20.344,3,75
19.96904064,84.19246535,1,25.178,41.761,0.131,0.012,0.507,1046,21.015,3,75
19.7831095,84.01760171,1,25.03,42.749,0.143,0.012,0.525,642,31.09,3,75
18.29307859,83.13710761,1,25.456,62.183,0.547,0.022,0.508,271,6.768,3,75
19.51827903,84.2238931,1,25.693,50.959,0.183,0.012,0.479,540,12.618,3,75
19.4458008,84.04255484,1,26.559,49.505,0.295,0,0.482,645,19.827,3,75
19.96228956,83.88169277,1,26.6,38.149,0.331,0.012,0.492,711,19.181,3,75
19.95789734,83.82153949,1,27.626,36.572,0.412,0.012,0.563,587,20.317,3,75
19.05495168,83.61811976,1,26.675,55.479,0.798,0.001,0.468,488,25.65,3,76
19.25082215,84.366348,1,27.131,57.221,0.546,0.045,0.542,678,16.335,3,76
19.96618235,83.87866058,1,27.053,40.35,0.427,0,0.5,659,6.936,3,76
19.33089869,83.3195116,1,26.567,56.169,0.764,0.104,0.507,923,20.266,3,77
19.89951879,83.72836212,1,27.338,41.16,0.583,0.001,0.426,401,5.006,3,77
19.80341179,83.89395083,1,26.834,41.934,0.517,0.046,0.48,845,14.165,3,78
20.04019897,84.11192507,1,25.65,45.176,0.696,0.103,0.459,1040,35.804,3,78
19.75992218,84.21733822,1,27.139,42.773,1.21,0.005,0.459,258,6.173,3,79
19.5353128,83.66589903,1,28.442,41.687,0.738,0,0.485,358,31.579,3,79
19.43678004,84.00427791,1,27.709,41.286,0.75,0,0.49,380,18.455,3,79
19.64459199,83.6967783,1,29.335,40.256,0.892,0.005,0.453,405,3.094,3,79
19.76675798,83.71460133,1,28.465,36.734,0.507,0.291,0.476,298,5.964,3,80
19.63800144,83.69802239,1,29.883,37.294,0.51,0.1,0.407,442,15.641,3,80
21.86568806,84.6672526,1,27.968,37.395,0.784,0.002,0.549,519,6.099,3,80
